"Category","Group","Database","a","b","c","d","Odds ratio","p-value","q-value","Product"
"clust_2069","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2069","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2070","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2070","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2071","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"FIG00424891: hypothetical protein"
"clust_2071","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"FIG00424891: hypothetical protein"
"clust_2072","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2072","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2073","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2073","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2074","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2074","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2075","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)"
"clust_2075","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2)"
"clust_2076","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2076","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2077","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"voltage-gated potassium channel beta subunit"
"clust_2077","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"voltage-gated potassium channel beta subunit"
"clust_2078","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"FIG00424884: hypothetical protein"
"clust_2078","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"FIG00424884: hypothetical protein"
"clust_2079","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"Galactoside O-acetyltransferase (EC 2.3.1.18)"
"clust_2079","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Galactoside O-acetyltransferase (EC 2.3.1.18)"
"clust_2079","group2","ortho_id",3,4784,6,74472,7.78148370216222,0.014036077402216,0.14136771000971,"Galactoside O-acetyltransferase (EC 2.3.1.18)"
"clust_2080","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2080","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2081","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2081","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2082","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Mobile element protein"
"clust_2082","group3","ortho_id",7,15423,2,63833,14.4828624276921,0.000262411121361541,0.00578535355328085,"Mobile element protein"
"clust_2083","group3","ortho_id",7,15423,2,63833,14.4828624276921,0.000262411121361541,0.00578535355328085,"hypothetical protein"
"clust_2083","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2084","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2084","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2085","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2085","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2086","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2086","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2087","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2087","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2088","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"Glucosamine-6-phosphate deaminase (EC 3.5.99.6)"
"clust_2088","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Glucosamine-6-phosphate deaminase (EC 3.5.99.6)"
"clust_2089","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"blasticidin S deaminase, putative"
"clust_2089","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"blasticidin S deaminase, putative"
"clust_2090","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2090","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2091","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2091","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2092","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2092","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2093","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2093","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2094","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2094","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2095","group3","ortho_id",7,15423,2,63833,14.4828624276921,0.000262411121361541,0.00578535355328085,"hypothetical protein"
"clust_2095","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2096","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"FIG00672247: hypothetical protein"
"clust_2096","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"FIG00672247: hypothetical protein"
"clust_2097","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2097","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2098","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2098","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2099","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2099","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2100","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"Transcriptional regulator, PadR family"
"clust_2100","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Transcriptional regulator, PadR family"
"clust_2101","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"ABC transporter ATP-binding protein"
"clust_2101","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"ABC transporter ATP-binding protein"
"clust_2102","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2102","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2103","group3","ortho_id",7,15423,2,63833,14.4828624276921,0.000262411121361541,0.00578535355328085,"dehydrogenase clustered with L-fuconate utilization genes"
"clust_2103","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"dehydrogenase clustered with L-fuconate utilization genes"
"clust_2104","group3","ortho_id",7,15423,2,63833,14.4828624276921,0.000262411121361541,0.00578535355328085,"L-fuconate dehydratase (EC 4.2.1.68)"
"clust_2104","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"L-fuconate dehydratase (EC 4.2.1.68)"
"clust_2105","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2105","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2106","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)"
"clust_2106","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Ribulose-phosphate 3-epimerase (EC 5.1.3.1)"
"clust_2107","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"possible alpha beta hydrolase"
"clust_2107","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"possible alpha beta hydrolase"
"clust_2108","group3","ortho_id",5,15425,4,63831,5.17255001083785,0.0174591860391735,0.172522617035058,"Ribokinase (EC 2.7.1.15)"
"clust_2108","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Ribokinase (EC 2.7.1.15)"
"clust_2109","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"Permeases of the major facilitator superfamily"
"clust_2109","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Permeases of the major facilitator superfamily"
"clust_2110","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2110","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2111","group3","ortho_id",6,15424,3,63832,8.27665834743814,0.00264842438993618,0.0373927084849892,"hypothetical protein"
"clust_2111","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2112","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"ABC-type sugar transport system, periplasmic component"
"clust_2112","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"ABC-type sugar transport system, periplasmic component"
"clust_2113","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"FIG00423922: hypothetical protein"
"clust_2113","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"FIG00423922: hypothetical protein"
"clust_2114","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"glyoxalase family protein"
"clust_2114","group3","ortho_id",6,15424,3,63832,8.27665834743814,0.00264842438993618,0.0373927084849892,"glyoxalase family protein"
"clust_2115","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"Integral membrane protein"
"clust_2115","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Integral membrane protein"
"clust_2116","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2116","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2117","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"Polysaccharide deacetylase"
"clust_2117","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Polysaccharide deacetylase"
"clust_2118","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2118","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2119","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"FIG01116301: hypothetical protein"
"clust_2119","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"FIG01116301: hypothetical protein"
"clust_2120","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"amino acid ABC transporter, permease protein"
"clust_2120","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"amino acid ABC transporter, permease protein"
"clust_2121","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"Cysteine ABC transporter, permease protein"
"clust_2121","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Cysteine ABC transporter, permease protein"
"clust_2122","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2122","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2123","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2123","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2124","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2124","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2125","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"Glycogen debranching enzyme"
"clust_2125","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Glycogen debranching enzyme"
"clust_2126","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"ABC transporter sugar permease"
"clust_2126","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"ABC transporter sugar permease"
"clust_2127","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2127","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2128","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2128","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2129","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2129","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2130","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"archaeal ATPase, fused to C-terminal DUF234 domain"
"clust_2130","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"archaeal ATPase, fused to C-terminal DUF234 domain"
"clust_2131","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2131","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2132","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"FIG00629163: hypothetical protein"
"clust_2132","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"FIG00629163: hypothetical protein"
"clust_2133","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2133","group3","ortho_id",8,15422,1,63834,33.1185173496274,1.53252970488011e-05,0.000681044138251499,"hypothetical protein"
"clust_2134","group5","ortho_id",9,43241,0,36015,Inf,0.00511012469473171,0.0645603638390511,"hypothetical protein"
"clust_2135","group5","ortho_id",9,43241,0,36015,Inf,0.00511012469473171,0.0645603638390511,"hypothetical protein"
"clust_2136","group5","ortho_id",9,43241,0,36015,Inf,0.00511012469473171,0.0645603638390511,"hypothetical protein"
"clust_2137","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Mobile element protein"
"clust_2137","group6","ortho_id",4,9263,5,69993,6.04471258486168,0.0144666278090756,0.145297988998492,"Mobile element protein"
"clust_2137","group3","ortho_id",5,15425,4,63831,5.17255001083785,0.0174591860391735,0.172522617035058,"Mobile element protein"
"clust_2138","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Transcriptional regulator"
"clust_2138","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"Transcriptional regulator"
"clust_2139","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"COG0454: Histone acetyltransferase HPA2 and related acetyltransferases"
"clust_2139","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"COG0454: Histone acetyltransferase HPA2 and related acetyltransferases"
"clust_2140","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Uncharacterized protein conserved in bacteria"
"clust_2140","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"Uncharacterized protein conserved in bacteria"
"clust_2140","group2","ortho_id",3,4784,6,74472,7.78148370216222,0.014036077402216,0.14136771000971,"Uncharacterized protein conserved in bacteria"
"clust_2141","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Trans-aconitate 2-methyltransferase (EC 2.1.1.144)"
"clust_2141","group1","ortho_id",2,3076,7,76180,7.0755208368111,0.045254622613581,0.316264062177093,"Trans-aconitate 2-methyltransferase (EC 2.1.1.144)"
"clust_2141","group6","ortho_id",7,9260,2,69996,26.4684073084484,8.64682423263941e-06,0.000461985431118169,"Trans-aconitate 2-methyltransferase (EC 2.1.1.144)"
"clust_2142","group2","ortho_id",3,4784,6,74472,7.78148370216222,0.014036077402216,0.14136771000971,"FIG00425521: hypothetical protein"
"clust_2142","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"FIG00425521: hypothetical protein"
"clust_2142","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"FIG00425521: hypothetical protein"
"clust_2143","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"Creatinine amidohydrolase (EC 3.5.2.10)"
"clust_2143","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Creatinine amidohydrolase (EC 3.5.2.10)"
"clust_2144","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Permeases of the major facilitator superfamily"
"clust_2144","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"Permeases of the major facilitator superfamily"
"clust_2145","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"FIG00424567: hypothetical protein"
"clust_2145","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"FIG00424567: hypothetical protein"
"clust_2146","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Regulator of polyketide synthase expression"
"clust_2146","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"Regulator of polyketide synthase expression"
"clust_2147","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Cytosine deaminase (EC 3.5.4.1)"
"clust_2147","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"Cytosine deaminase (EC 3.5.4.1)"
"clust_2148","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"possible extracellular exo-xylanase"
"clust_2148","group2","ortho_id",3,4784,6,74472,7.78148370216222,0.014036077402216,0.14136771000971,"possible extracellular exo-xylanase"
"clust_2148","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"possible extracellular exo-xylanase"
"clust_2149","group2","ortho_id",3,4784,6,74472,7.78148370216222,0.014036077402216,0.14136771000971,"Methyl-accepting chemotaxis protein"
"clust_2149","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Methyl-accepting chemotaxis protein"
"clust_2149","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"Methyl-accepting chemotaxis protein"
"clust_2150","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Putative glycosyl hydrolase of unknown function (DUF1680)"
"clust_2150","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"Putative glycosyl hydrolase of unknown function (DUF1680)"
"clust_2151","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"possible cell surface protein with gram positive anchor domain"
"clust_2151","group6","ortho_id",5,9262,4,69994,9.44496307456231,0.00182869150675191,0.0270557911749412,"possible cell surface protein with gram positive anchor domain"
"clust_2152","group5","ortho_id",9,43241,0,36015,Inf,0.00511012469473171,0.0645603638390511,"hypothetical protein"
"clust_2153","group5","ortho_id",9,43241,0,36015,Inf,0.00511012469473171,0.0645603638390511,"Deoxyribose-phosphate aldolase (EC 4.1.2.4)"
"clust_2154","group5","ortho_id",9,43241,0,36015,Inf,0.00511012469473171,0.0645603638390511,"Putative uncharacterized protein STY3991"
"clust_2155","group5","ortho_id",9,43241,0,36015,Inf,0.00511012469473171,0.0645603638390511,"Ribokinase (EC 2.7.1.15)"
"clust_2158","group3","ortho_id",6,15424,3,63832,8.27665834743814,0.00264842438993618,0.0373927084849892,"hypothetical protein"
"clust_2158","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"hypothetical protein"
"clust_2159","group2","ortho_id",3,4784,6,74472,7.78148370216222,0.014036077402216,0.14136771000971,"Beta-glucosidase (EC 3.2.1.21)"
"clust_2159","group5","ortho_id",0,43250,9,36006,0,0.000824860867099457,0.0151215523778562,"Beta-glucosidase (EC 3.2.1.21)"
"clust_2160","group5","ortho_id",9,43241,0,36015,Inf,0.00511012469473171,0.0645603638390511,"hypothetical protein"
"clust_2161","group2","ortho_id",6,4781,2,74476,46.7085954575225,1.21810627774362e-06,9.45081451997688e-05,"hypothetical protein"
"clust_2162","group3","ortho_id",5,15425,3,63832,6.89679159801161,0.00923098512293051,0.100171842690947,"hypothetical protein"
"clust_2162","group1","ortho_id",2,3076,6,76181,8.25587897383395,0.0361135623296999,0.290116160494054,"hypothetical protein"
"clust_2162","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2163","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"Mobile element protein"
"clust_2163","group4","ortho_id",2,2013,6,77244,12.7891463254655,0.0163335554175793,0.163139370418083,"Mobile element protein"
"clust_2163","group3","ortho_id",5,15425,3,63832,6.89679159801161,0.00923098512293051,0.100171842690947,"Mobile element protein"
"clust_2164","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2165","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2166","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"DNA-damage-inducible protein J"
"clust_2167","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"CRISPR-associated protein Cas1"
"clust_2168","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2169","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"FIG00672195: hypothetical protein"
"clust_2170","group2","ortho_id",3,4784,5,74473,9.34028439517268,0.0097935882927841,0.104170502434661,"Glycosyltransferase"
"clust_2171","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"FIG00672299: hypothetical protein"
"clust_2172","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2173","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"Addiction module antidote protein"
"clust_2176","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2177","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2178","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2179","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2180","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"FIG00672317: hypothetical protein"
"clust_2181","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"ATPase component of general energizing module of ECF transporters / ATPase component of general energizing module of ECF transporters"
"clust_2182","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)"
"clust_2183","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"""Type I restriction-modification system, specificity subunit S """
"clust_2184","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2185","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2186","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2187","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2188","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"Exonuclease SbcC"
"clust_2190","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2191","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2192","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2193","group5","ortho_id",8,43242,0,36015,Inf,0.00966998192069653,0.103092433816604,"hypothetical protein"
"clust_2194","group3","ortho_id",7,15423,1,63834,28.9814260363327,7.02332580071878e-05,0.00227545933110001,"hypothetical protein"
"clust_2194","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
"clust_2195","group5","ortho_id",0,43250,8,36007,0,0.00181564689487327,0.0270478844499931,"hypothetical protein"
