"cds_id"	"ortho_id"	"full_id"	"short_id"	"seq_id"	"strain_id"
"GV14|SEQ01126"	"clust_0731"	"fid|85504167|locus|VBIGarVag244375_1126|   FIG00672472: hypothetical protein   [Gardnerella vaginalis 6119V5]"	"fid|85504167|locus|VBIGarVag244375_1126"	"SEQ01126"	"Gardnerella vaginalis 6119V5"
"GV14|SEQ01129"	"clust_0732"	"fid|85504173|locus|VBIGarVag244375_1129|   N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)   [Gardnerella vaginalis 6119V5]"	"fid|85504173|locus|VBIGarVag244375_1129"	"SEQ01129"	"Gardnerella vaginalis 6119V5"
"GV14|SEQ01137"	"clust_0733"	"fid|85504191|locus|VBIGarVag244375_1137|   Protein Implicated in DNA repair function with RecA and MutS   [Gardnerella vaginalis 6119V5]"	"fid|85504191|locus|VBIGarVag244375_1137"	"SEQ01137"	"Gardnerella vaginalis 6119V5"
"GV14|SEQ01169"	"clust_0734"	"fid|85504259|locus|VBIGarVag244375_1169|   Pyridoxine biosynthesis glutamine amidotransferase, glutaminase subunit (EC 2.4.2.-)   [Gardnerella vaginalis 6119V5]"	"fid|85504259|locus|VBIGarVag244375_1169"	"SEQ01169"	"Gardnerella vaginalis 6119V5"
"GV14|SEQ01180"	"clust_0747"	"fid|85504286|locus|VBIGarVag244375_1180|   Substrate-specific component BioY of biotin ECF transporter   [Gardnerella vaginalis 6119V5]"	"fid|85504286|locus|VBIGarVag244375_1180"	"SEQ01180"	"Gardnerella vaginalis 6119V5"
"GV14|SEQ01186"	"clust_0746"	"fid|85504298|locus|VBIGarVag244375_1186|   Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)   [Gardnerella vaginalis 6119V5]"	"fid|85504298|locus|VBIGarVag244375_1186"	"SEQ01186"	"Gardnerella vaginalis 6119V5"
"GV15|SEQ00041"	"clust_0717"	"fid|85483568|locus|VBIGarVag249709_0041|   HspR, transcriptional repressor of DnaK operon   [Gardnerella vaginalis 6420B]"	"fid|85483568|locus|VBIGarVag249709_0041"	"SEQ00041"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00047"	"clust_0716"	"fid|85483580|locus|VBIGarVag249709_0047|   Thymidylate kinase (EC 2.7.4.9)   [Gardnerella vaginalis 6420B]"	"fid|85483580|locus|VBIGarVag249709_0047"	"SEQ00047"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00048"	"clust_0715"	"fid|85483582|locus|VBIGarVag249709_0048|   DNA polymerase III delta prime subunit (EC 2.7.7.7)   [Gardnerella vaginalis 6420B]"	"fid|85483582|locus|VBIGarVag249709_0048"	"SEQ00048"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00062"	"clust_0714"	"fid|85483610|locus|VBIGarVag249709_0062|   Methionyl-tRNA synthetase (EC 6.1.1.10)   [Gardnerella vaginalis 6420B]"	"fid|85483610|locus|VBIGarVag249709_0062"	"SEQ00062"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00085"	"clust_0747"	"fid|85483657|locus|VBIGarVag249709_0085|   Substrate-specific component BioY of biotin ECF transporter   [Gardnerella vaginalis 6420B]"	"fid|85483657|locus|VBIGarVag249709_0085"	"SEQ00085"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00097"	"clust_0723"	"fid|85483682|locus|VBIGarVag249709_0097|   SSU ribosomal protein S20p   [Gardnerella vaginalis 6420B]"	"fid|85483682|locus|VBIGarVag249709_0097"	"SEQ00097"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00101"	"clust_0724"	"fid|85483690|locus|VBIGarVag249709_0101|   LSU ribosomal protein L25p   [Gardnerella vaginalis 6420B]"	"fid|85483690|locus|VBIGarVag249709_0101"	"SEQ00101"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00130"	"clust_0725"	"fid|85483751|locus|VBIGarVag249709_0130|   Phosphoserine phosphatase (EC 3.1.3.3)   [Gardnerella vaginalis 6420B]"	"fid|85483751|locus|VBIGarVag249709_0130"	"SEQ00130"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00152"	"clust_0726"	"fid|85483795|locus|VBIGarVag249709_0152|   Transcription termination protein NusB   [Gardnerella vaginalis 6420B]"	"fid|85483795|locus|VBIGarVag249709_0152"	"SEQ00152"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00159"	"clust_0727"	"fid|85483809|locus|VBIGarVag249709_0159|   Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)   [Gardnerella vaginalis 6420B]"	"fid|85483809|locus|VBIGarVag249709_0159"	"SEQ00159"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00173"	"clust_0728"	"fid|85483837|locus|VBIGarVag249709_0173|   ATPase YjeE, predicted to have essential role in cell wall biosynthesis   [Gardnerella vaginalis 6420B]"	"fid|85483837|locus|VBIGarVag249709_0173"	"SEQ00173"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00178"	"clust_0729"	"fid|85483847|locus|VBIGarVag249709_0178|   conserved hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85483847|locus|VBIGarVag249709_0178"	"SEQ00178"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00190"	"clust_0004"	"fid|85483876|locus|VBIGarVag249709_0190|   Fimbrial subunit type 1 precursor   [Gardnerella vaginalis 6420B]"	"fid|85483876|locus|VBIGarVag249709_0190"	"SEQ00190"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00195"	"clust_0004"	"fid|85483886|locus|VBIGarVag249709_0195|   LPXTG-motif cell wall anchor domain protein   [Gardnerella vaginalis 6420B]"	"fid|85483886|locus|VBIGarVag249709_0195"	"SEQ00195"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00198"	"clust_0043"	"fid|85483894|locus|VBIGarVag249709_0198|   Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)   [Gardnerella vaginalis 6420B]"	"fid|85483894|locus|VBIGarVag249709_0198"	"SEQ00198"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00217"	"clust_0788"	"fid|85483936|locus|VBIGarVag249709_0217|   Cell division protein FtsZ (EC 3.4.24.-)   [Gardnerella vaginalis 6420B]"	"fid|85483936|locus|VBIGarVag249709_0217"	"SEQ00217"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00218"	"clust_0789"	"fid|85483938|locus|VBIGarVag249709_0218|   Conserved protein DUF552   [Gardnerella vaginalis 6420B]"	"fid|85483938|locus|VBIGarVag249709_0218"	"SEQ00218"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00226"	"clust_0790"	"fid|85483958|locus|VBIGarVag249709_0226|   UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase (EC 6.3.2.13)   [Gardnerella vaginalis 6420B]"	"fid|85483958|locus|VBIGarVag249709_0226"	"SEQ00226"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00234"	"clust_0791"	"fid|85483975|locus|VBIGarVag249709_0234|   Translation initiation factor 3   [Gardnerella vaginalis 6420B]"	"fid|85483975|locus|VBIGarVag249709_0234"	"SEQ00234"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00235"	"clust_0792"	"fid|85483977|locus|VBIGarVag249709_0235|   LSU ribosomal protein L35p   [Gardnerella vaginalis 6420B]"	"fid|85483977|locus|VBIGarVag249709_0235"	"SEQ00235"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00236"	"clust_0793"	"fid|85483979|locus|VBIGarVag249709_0236|   LSU ribosomal protein L20p   [Gardnerella vaginalis 6420B]"	"fid|85483979|locus|VBIGarVag249709_0236"	"SEQ00236"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00240"	"clust_0794"	"fid|85483988|locus|VBIGarVag249709_0240|   FIG00672343: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85483988|locus|VBIGarVag249709_0240"	"SEQ00240"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00268"	"clust_0014"	"fid|85484044|locus|VBIGarVag249709_0268|   FIG00672052: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85484044|locus|VBIGarVag249709_0268"	"SEQ00268"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00285"	"clust_0787"	"fid|85484081|locus|VBIGarVag249709_0285|   Dihydrofolate reductase (EC 1.5.1.3)   [Gardnerella vaginalis 6420B]"	"fid|85484081|locus|VBIGarVag249709_0285"	"SEQ00285"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00297"	"clust_0786"	"fid|85484105|locus|VBIGarVag249709_0297|   Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)   [Gardnerella vaginalis 6420B]"	"fid|85484105|locus|VBIGarVag249709_0297"	"SEQ00297"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00314"	"clust_0785"	"fid|85484141|locus|VBIGarVag249709_0314|   FIG00672079: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85484141|locus|VBIGarVag249709_0314"	"SEQ00314"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00322"	"clust_0784"	"fid|85484157|locus|VBIGarVag249709_0322|   SSU ribosomal protein S4p (S9e)   [Gardnerella vaginalis 6420B]"	"fid|85484157|locus|VBIGarVag249709_0322"	"SEQ00322"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00357"	"clust_0783"	"fid|85484233|locus|VBIGarVag249709_0357|   COG1399 protein, clustered with ribosomal protein L32p   [Gardnerella vaginalis 6420B]"	"fid|85484233|locus|VBIGarVag249709_0357"	"SEQ00357"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00360"	"clust_0782"	"fid|85484239|locus|VBIGarVag249709_0360|   FIG00423807: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85484239|locus|VBIGarVag249709_0360"	"SEQ00360"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00362"	"clust_0781"	"fid|85484243|locus|VBIGarVag249709_0362|   Nicotinate phosphoribosyltransferase (EC 2.4.2.11)   [Gardnerella vaginalis 6420B]"	"fid|85484243|locus|VBIGarVag249709_0362"	"SEQ00362"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00365"	"clust_0780"	"fid|85484249|locus|VBIGarVag249709_0365|   FIG00424144: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85484249|locus|VBIGarVag249709_0365"	"SEQ00365"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00378"	"clust_0779"	"fid|85484275|locus|VBIGarVag249709_0378|   Mevalonate kinase (EC 2.7.1.36)   [Gardnerella vaginalis 6420B]"	"fid|85484275|locus|VBIGarVag249709_0378"	"SEQ00378"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00387"	"clust_0778"	"fid|85484293|locus|VBIGarVag249709_0387|   probable DeoR-type transcriptional regulator   [Gardnerella vaginalis 6420B]"	"fid|85484293|locus|VBIGarVag249709_0387"	"SEQ00387"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00411"	"clust_0777"	"fid|85484343|locus|VBIGarVag249709_0411|   SSU ribosomal protein S13p (S18e)   [Gardnerella vaginalis 6420B]"	"fid|85484343|locus|VBIGarVag249709_0411"	"SEQ00411"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00418"	"clust_0776"	"fid|85484358|locus|VBIGarVag249709_0418|   LSU ribosomal protein L18p (L5e)   [Gardnerella vaginalis 6420B]"	"fid|85484358|locus|VBIGarVag249709_0418"	"SEQ00418"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00422"	"clust_0775"	"fid|85484366|locus|VBIGarVag249709_0422|   LSU ribosomal protein L5p (L11e)   [Gardnerella vaginalis 6420B]"	"fid|85484366|locus|VBIGarVag249709_0422"	"SEQ00422"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00428"	"clust_0774"	"fid|85484378|locus|VBIGarVag249709_0428|   LSU ribosomal protein L22p (L17e)   [Gardnerella vaginalis 6420B]"	"fid|85484378|locus|VBIGarVag249709_0428"	"SEQ00428"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00436"	"clust_0773"	"fid|85484394|locus|VBIGarVag249709_0436|   SSU ribosomal protein S9p (S16e)   [Gardnerella vaginalis 6420B]"	"fid|85484394|locus|VBIGarVag249709_0436"	"SEQ00436"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00444"	"clust_0772"	"fid|85484412|locus|VBIGarVag249709_0444|   Integral membrane protein   [Gardnerella vaginalis 6420B]"	"fid|85484412|locus|VBIGarVag249709_0444"	"SEQ00444"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00449"	"clust_0771"	"fid|85484422|locus|VBIGarVag249709_0449|   LSU ribosomal protein L33p   [Gardnerella vaginalis 6420B]"	"fid|85484422|locus|VBIGarVag249709_0449"	"SEQ00449"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00455"	"clust_0769"	"fid|85484440|locus|VBIGarVag249709_0455|   FIG00672191: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85484440|locus|VBIGarVag249709_0455"	"SEQ00455"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00466"	"clust_0768"	"fid|85484462|locus|VBIGarVag249709_0466|   Phosphate transport system permease protein PstA (TC 3.A.1.7.1)   [Gardnerella vaginalis 6420B]"	"fid|85484462|locus|VBIGarVag249709_0466"	"SEQ00466"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00500"	"clust_0767"	"fid|85484536|locus|VBIGarVag249709_0500|   Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)   [Gardnerella vaginalis 6420B]"	"fid|85484536|locus|VBIGarVag249709_0500"	"SEQ00500"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00505"	"clust_0766"	"fid|85484546|locus|VBIGarVag249709_0505|   Ribonucleotide reduction protein NrdI   [Gardnerella vaginalis 6420B]"	"fid|85484546|locus|VBIGarVag249709_0505"	"SEQ00505"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00512"	"clust_0795"	"fid|85484560|locus|VBIGarVag249709_0512|   FIG00672518: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85484560|locus|VBIGarVag249709_0512"	"SEQ00512"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00518"	"clust_0765"	"fid|85484572|locus|VBIGarVag249709_0518|   FIG00672300: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85484572|locus|VBIGarVag249709_0518"	"SEQ00518"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00522"	"clust_0764"	"fid|85484580|locus|VBIGarVag249709_0522|   ABC transporter permease protein   [Gardnerella vaginalis 6420B]"	"fid|85484580|locus|VBIGarVag249709_0522"	"SEQ00522"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00547"	"clust_0763"	"fid|85484632|locus|VBIGarVag249709_0547|   FIG00996186: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85484632|locus|VBIGarVag249709_0547"	"SEQ00547"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00552"	"clust_0762"	"fid|85484642|locus|VBIGarVag249709_0552|   Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)   [Gardnerella vaginalis 6420B]"	"fid|85484642|locus|VBIGarVag249709_0552"	"SEQ00552"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00558"	"clust_0761"	"fid|85484654|locus|VBIGarVag249709_0558|   hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85484654|locus|VBIGarVag249709_0558"	"SEQ00558"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00568"	"clust_0760"	"fid|85484674|locus|VBIGarVag249709_0568|   Fructose-bisphosphate aldolase class II (EC 4.1.2.13)   [Gardnerella vaginalis 6420B]"	"fid|85484674|locus|VBIGarVag249709_0568"	"SEQ00568"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00593"	"clust_0798"	"fid|85484725|locus|VBIGarVag249709_0593|   Pyruvate kinase (EC 2.7.1.40)   [Gardnerella vaginalis 6420B]"	"fid|85484725|locus|VBIGarVag249709_0593"	"SEQ00593"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00600"	"clust_0799"	"fid|85484741|locus|VBIGarVag249709_0600|   FIG00672212: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85484741|locus|VBIGarVag249709_0600"	"SEQ00600"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00613"	"clust_0801"	"fid|85484769|locus|VBIGarVag249709_0613|   Putative integral membrane protein   [Gardnerella vaginalis 6420B]"	"fid|85484769|locus|VBIGarVag249709_0613"	"SEQ00613"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00631"	"clust_0802"	"fid|85484807|locus|VBIGarVag249709_0631|   Xanthine/uracil permease family   [Gardnerella vaginalis 6420B]"	"fid|85484807|locus|VBIGarVag249709_0631"	"SEQ00631"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00640"	"clust_0803"	"fid|85484825|locus|VBIGarVag249709_0640|   Enolase (EC 4.2.1.11)   [Gardnerella vaginalis 6420B]"	"fid|85484825|locus|VBIGarVag249709_0640"	"SEQ00640"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00661"	"clust_0804"	"fid|85484869|locus|VBIGarVag249709_0661|   NAD kinase (EC 2.7.1.23)   [Gardnerella vaginalis 6420B]"	"fid|85484869|locus|VBIGarVag249709_0661"	"SEQ00661"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00672"	"clust_0805"	"fid|85484891|locus|VBIGarVag249709_0672|   Topoisomerase IV subunit B (EC 5.99.1.-)   [Gardnerella vaginalis 6420B]"	"fid|85484891|locus|VBIGarVag249709_0672"	"SEQ00672"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00673"	"clust_0806"	"fid|85484893|locus|VBIGarVag249709_0673|   Permeases of the major facilitator superfamily   [Gardnerella vaginalis 6420B]"	"fid|85484893|locus|VBIGarVag249709_0673"	"SEQ00673"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00680"	"clust_0807"	"fid|85484907|locus|VBIGarVag249709_0680|   GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I   [Gardnerella vaginalis 6420B]"	"fid|85484907|locus|VBIGarVag249709_0680"	"SEQ00680"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00701"	"clust_0808"	"fid|85484949|locus|VBIGarVag249709_0701|   FIG00672362: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85484949|locus|VBIGarVag249709_0701"	"SEQ00701"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00728"	"clust_0718"	"fid|85485013|locus|VBIGarVag249709_0728|   ABC-type polar amino acid transport system, ATPase component   [Gardnerella vaginalis 6420B]"	"fid|85485013|locus|VBIGarVag249709_0728"	"SEQ00728"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00734"	"clust_0719"	"fid|85485025|locus|VBIGarVag249709_0734|   FIG00672430: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85485025|locus|VBIGarVag249709_0734"	"SEQ00734"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00743"	"clust_0720"	"fid|85485043|locus|VBIGarVag249709_0743|   FIG00672230: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85485043|locus|VBIGarVag249709_0743"	"SEQ00743"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00774"	"clust_0721"	"fid|85485105|locus|VBIGarVag249709_0774|   Aquaporin Z   [Gardnerella vaginalis 6420B]"	"fid|85485105|locus|VBIGarVag249709_0774"	"SEQ00774"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00795"	"clust_0759"	"fid|85485148|locus|VBIGarVag249709_0795|   Polyphosphate kinase (EC 2.7.4.1)   [Gardnerella vaginalis 6420B]"	"fid|85485148|locus|VBIGarVag249709_0795"	"SEQ00795"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00797"	"clust_0758"	"fid|85485152|locus|VBIGarVag249709_0797|   FIG00424069: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85485152|locus|VBIGarVag249709_0797"	"SEQ00797"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00821"	"clust_0746"	"fid|85485208|locus|VBIGarVag249709_0821|   Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)   [Gardnerella vaginalis 6420B]"	"fid|85485208|locus|VBIGarVag249709_0821"	"SEQ00821"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00836"	"clust_0751"	"fid|85485239|locus|VBIGarVag249709_0836|   Manganese ABC transporter, inner membrane permease protein SitD   [Gardnerella vaginalis 6420B]"	"fid|85485239|locus|VBIGarVag249709_0836"	"SEQ00836"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00841"	"clust_0750"	"fid|85485249|locus|VBIGarVag249709_0841|   Homoserine dehydrogenase (EC 1.1.1.3)   [Gardnerella vaginalis 6420B]"	"fid|85485249|locus|VBIGarVag249709_0841"	"SEQ00841"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00846"	"clust_0749"	"fid|85485259|locus|VBIGarVag249709_0846|   LSU ribosomal protein L21p   [Gardnerella vaginalis 6420B]"	"fid|85485259|locus|VBIGarVag249709_0846"	"SEQ00846"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00852"	"clust_0748"	"fid|85485273|locus|VBIGarVag249709_0852|   Transcription antitermination protein NusG   [Gardnerella vaginalis 6420B]"	"fid|85485273|locus|VBIGarVag249709_0852"	"SEQ00852"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00857"	"clust_0730"	"fid|85485284|locus|VBIGarVag249709_0857|   FIG00423926: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85485284|locus|VBIGarVag249709_0857"	"SEQ00857"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00858"	"clust_0731"	"fid|85485286|locus|VBIGarVag249709_0858|   FIG00672472: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85485286|locus|VBIGarVag249709_0858"	"SEQ00858"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00862"	"clust_0732"	"fid|85485294|locus|VBIGarVag249709_0862|   N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)   [Gardnerella vaginalis 6420B]"	"fid|85485294|locus|VBIGarVag249709_0862"	"SEQ00862"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00870"	"clust_0733"	"fid|85485312|locus|VBIGarVag249709_0870|   Protein Implicated in DNA repair function with RecA and MutS   [Gardnerella vaginalis 6420B]"	"fid|85485312|locus|VBIGarVag249709_0870"	"SEQ00870"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00874"	"clust_0004"	"fid|85485320|locus|VBIGarVag249709_0874|   LPXTG-motif cell wall anchor domain protein   [Gardnerella vaginalis 6420B]"	"fid|85485320|locus|VBIGarVag249709_0874"	"SEQ00874"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00905"	"clust_0734"	"fid|85485386|locus|VBIGarVag249709_0905|   Pyridoxine biosynthesis glutamine amidotransferase, glutaminase subunit (EC 2.4.2.-)   [Gardnerella vaginalis 6420B]"	"fid|85485386|locus|VBIGarVag249709_0905"	"SEQ00905"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00925"	"clust_0735"	"fid|85485426|locus|VBIGarVag249709_0925|   3'-to-5' oligoribonuclease (orn)   [Gardnerella vaginalis 6420B]"	"fid|85485426|locus|VBIGarVag249709_0925"	"SEQ00925"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00929"	"clust_0736"	"fid|85485434|locus|VBIGarVag249709_0929|   Sua5 YciO YrdC YwlC family protein   [Gardnerella vaginalis 6420B]"	"fid|85485434|locus|VBIGarVag249709_0929"	"SEQ00929"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00934"	"clust_0738"	"fid|85485444|locus|VBIGarVag249709_0934|   tRNA delta(2)-isopentenylpyrophosphate transferase (EC 2.5.1.8)   [Gardnerella vaginalis 6420B]"	"fid|85485444|locus|VBIGarVag249709_0934"	"SEQ00934"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00938"	"clust_0739"	"fid|85485452|locus|VBIGarVag249709_0938|   Translation elongation factor Tu   [Gardnerella vaginalis 6420B]"	"fid|85485452|locus|VBIGarVag249709_0938"	"SEQ00938"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00940"	"clust_0740"	"fid|85485456|locus|VBIGarVag249709_0940|   SSU ribosomal protein S7p (S5e)   [Gardnerella vaginalis 6420B]"	"fid|85485456|locus|VBIGarVag249709_0940"	"SEQ00940"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00942"	"clust_0741"	"fid|85485460|locus|VBIGarVag249709_0942|   FIG00672086: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85485460|locus|VBIGarVag249709_0942"	"SEQ00942"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00962"	"clust_0261"	"fid|85485504|locus|VBIGarVag249709_0962|   ABC transporter, ATP-binding/permease protein   [Gardnerella vaginalis 6420B]"	"fid|85485504|locus|VBIGarVag249709_0962"	"SEQ00962"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00980"	"clust_0742"	"fid|85485540|locus|VBIGarVag249709_0980|   FIG00672408: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85485540|locus|VBIGarVag249709_0980"	"SEQ00980"	"Gardnerella vaginalis 6420B"
"GV15|SEQ00999"	"clust_0743"	"fid|85485578|locus|VBIGarVag249709_0999|   FIG00672025: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85485578|locus|VBIGarVag249709_0999"	"SEQ00999"	"Gardnerella vaginalis 6420B"
"GV15|SEQ01001"	"clust_0006"	"fid|85485582|locus|VBIGarVag249709_1001|   Hydroxyethylthiazole kinase (EC 2.7.1.50)   [Gardnerella vaginalis 6420B]"	"fid|85485582|locus|VBIGarVag249709_1001"	"SEQ01001"	"Gardnerella vaginalis 6420B"
"GV15|SEQ01015"	"clust_0744"	"fid|85485610|locus|VBIGarVag249709_1015|   tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)   [Gardnerella vaginalis 6420B]"	"fid|85485610|locus|VBIGarVag249709_1015"	"SEQ01015"	"Gardnerella vaginalis 6420B"
"GV15|SEQ01018"	"clust_0745"	"fid|85485616|locus|VBIGarVag249709_1018|   FIG00424299: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85485616|locus|VBIGarVag249709_1018"	"SEQ01018"	"Gardnerella vaginalis 6420B"
"GV15|SEQ01045"	"clust_0757"	"fid|85485681|locus|VBIGarVag249709_1045|   hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85485681|locus|VBIGarVag249709_1045"	"SEQ01045"	"Gardnerella vaginalis 6420B"
"GV15|SEQ01055"	"clust_0756"	"fid|85485702|locus|VBIGarVag249709_1055|   FIG00672187: hypothetical protein   [Gardnerella vaginalis 6420B]"	"fid|85485702|locus|VBIGarVag249709_1055"	"SEQ01055"	"Gardnerella vaginalis 6420B"
"GV15|SEQ01067"	"clust_0755"	"fid|85485726|locus|VBIGarVag249709_1067|   Putative ESX-1 secretion system component Rv3877   [Gardnerella vaginalis 6420B]"	"fid|85485726|locus|VBIGarVag249709_1067"	"SEQ01067"	"Gardnerella vaginalis 6420B"
"GV15|SEQ01075"	"clust_0754"	"fid|85485742|locus|VBIGarVag249709_1075|   Integral membrane protein   [Gardnerella vaginalis 6420B]"	"fid|85485742|locus|VBIGarVag249709_1075"	"SEQ01075"	"Gardnerella vaginalis 6420B"
